station_number,hour,weekend,available_bikes
26,15,True,12.533333333333333
26,16,False,12.333333333333334
26,16,True,12.15
26,17,False,11.389312977099237
26,17,True,11.233333333333333
26,18,False,11.418604651162791
26,18,True,10.779661016949152
26,19,False,11.174242424242424
26,19,True,11.15
26,20,False,10.954545454545455
26,20,True,11.4
26,21,False,10.433070866141732
26,21,True,11.566666666666666
26,22,False,9.554621848739496
26,22,True,11.55
26,23,False,8.166666666666666
26,23,True,10.916666666666666
27,0,False,2.4444444444444446
27,0,True,8.661016949152541
27,1,False,2.096
27,1,True,8.0
27,2,False,2.112
27,2,True,8.0
27,3,False,2.112
27,3,True,8.135593220338983
27,4,False,2.08
27,4,True,8.0
27,5,False,2.4126984126984126
27,5,True,7.9
27,6,False,4.103174603174603
27,6,True,7.816666666666666
27,7,False,6.158730158730159
27,7,True,8.283333333333333
27,8,False,8.253968253968255
27,8,True,9.366666666666667
27,9,False,13.666666666666666
27,9,True,11.416666666666666
27,10,False,15.928
27,10,True,14.508474576271187
27,11,False,15.833333333333334
27,11,True,15.016666666666667
27,12,False,16.206349206349206
27,12,True,14.766666666666667
27,13,False,14.5703125
27,13,True,16.74576271186441
27,14,False,13.481481481481481
27,14,True,16.847457627118644
27,15,False,13.492424242424242
27,15,True,16.6
27,16,False,11.575757575757576
27,16,True,16.45
27,17,False,10.030534351145038
27,17,True,15.633333333333333
27,18,False,10.069767441860465
27,18,True,13.966101694915254
27,19,False,9.909090909090908
27,19,True,12.65
27,20,False,9.113636363636363
27,20,True,12.216666666666667
27,21,False,8.645669291338583
27,21,True,11.15
27,22,False,7.358333333333333
27,22,True,9.383333333333333
27,23,False,4.8655462184873945
27,23,True,7.566666666666666
28,0,False,14.76984126984127
28,0,True,15.491525423728813
28,1,False,14.816
28,1,True,16.0
28,2,False,14.928
28,2,True,16.0
28,3,False,14.984
28,3,True,16.11864406779661
28,4,False,14.928
28,4,True,16.0
28,5,False,14.476190476190476
28,5,True,15.983333333333333
28,6,False,13.873015873015873
28,6,True,15.583333333333334
28,7,False,14.357142857142858
28,7,True,15.116666666666667
28,8,False,10.015873015873016
28,8,True,14.6
28,9,False,11.761904761904763
28,9,True,13.55
28,10,False,10.8
28,10,True,12.88135593220339
28,11,False,10.079365079365079
28,11,True,12.45
28,12,False,9.666666666666666
28,12,True,12.15
28,13,False,9.03125
28,13,True,12.372881355932204
28,14,False,13.02962962962963
28,14,True,14.423728813559322
28,15,False,13.666666666666666
28,15,True,14.733333333333333
28,16,False,14.621212121212121
28,16,True,13.45
28,17,False,13.595419847328245
28,17,True,13.233333333333333
28,18,False,12.844961240310077
28,18,True,13.745762711864407
28,19,False,12.545454545454545
28,19,True,14.316666666666666
28,20,False,12.25
28,20,True,14.816666666666666
28,21,False,13.543307086614174
28,21,True,14.9
28,22,False,14.781512605042018
28,22,True,15.55
28,23,False,15.408333333333333
28,23,True,15.65
29,0,False,15.253968253968255
29,0,True,25.152542372881356
29,1,False,15.0
29,1,True,24.6
29,2,False,14.88
29,2,True,24.6
29,3,False,14.968
29,3,True,24.559322033898304
29,4,False,15.032
29,4,True,24.6
29,5,False,15.365079365079366
29,5,True,24.816666666666666
29,6,False,11.420634920634921
29,6,True,24.683333333333334
29,7,False,8.357142857142858
29,7,True,23.616666666666667
29,8,False,9.952380952380953
29,8,True,20.866666666666667
29,9,False,13.436507936507937
29,9,True,18.983333333333334
29,10,False,16.2
29,10,True,19.406779661016948
29,11,False,17.349206349206348
29,11,True,20.516666666666666
29,12,False,17.674603174603174
29,12,True,22.583333333333332
29,13,False,16.640625
29,13,True,19.25423728813559
29,14,False,12.85925925925926
29,14,True,19.54237288135593
29,15,False,13.454545454545455
29,15,True,22.2
29,16,False,13.931818181818182
29,16,True,23.15
29,17,False,14.312977099236642
29,17,True,21.716666666666665
29,18,False,16.093023255813954
29,18,True,22.508474576271187
29,19,False,17.21212121212121
29,19,True,23.333333333333332
29,20,False,18.454545454545453
29,20,True,23.416666666666668
29,21,False,19.559055118110237
29,21,True,23.616666666666667
29,22,False,19.386554621848738
29,22,True,22.866666666666667
29,23,False,18.566666666666666
29,23,True,21.733333333333334
30,0,False,3.783333333333333
30,0,True,8.525423728813559
30,1,False,3.857142857142857
30,1,True,8.8
30,2,False,3.899159663865546
30,2,True,8.8
30,3,False,3.8823529411764706
30,3,True,8.932203389830509
30,4,False,3.8151260504201683
30,4,True,8.8
30,5,False,3.9916666666666667
30,5,True,8.766666666666667
30,6,False,5.166666666666667
30,6,True,9.35
30,7,False,6.233333333333333
30,7,True,10.583333333333334
30,8,False,6.349206349206349
30,8,True,10.533333333333333
30,9,False,5.920634920634921
30,9,True,10.516666666666667
30,10,False,6.104
30,10,True,10.23728813559322
30,11,False,5.944444444444445
30,11,True,10.066666666666666
30,12,False,5.325396825396825
30,12,True,9.55
30,13,False,4.53125
30,13,True,9.220338983050848
30,14,False,4.946969696969697
30,14,True,10.576271186440678
30,15,False,4.7936507936507935
30,15,True,11.633333333333333
30,16,False,4.26984126984127
30,16,True,11.583333333333334
30,17,False,3.496
30,17,True,11.183333333333334
30,18,False,3.596774193548387
30,18,True,11.542372881355933
30,19,False,3.568
30,19,True,11.233333333333333
30,20,False,3.0714285714285716
30,20,True,10.9
30,21,False,3.2231404958677685
30,21,True,10.566666666666666
30,22,False,3.1842105263157894
30,22,True,10.116666666666667
30,23,False,3.1327433628318584
30,23,True,10.4
31,0,False,11.11111111111111
31,0,True,11.101694915254237
31,1,False,10.968
31,1,True,11.3
31,2,False,11.04
31,2,True,11.3
31,3,False,10.888
31,3,True,11.457627118644067
31,4,False,10.952
31,4,True,11.3
31,5,False,10.222222222222221
31,5,True,10.95
31,6,False,9.603174603174603
31,6,True,10.65
31,7,False,7.341269841269841
31,7,True,10.566666666666666
31,8,False,7.841269841269841
31,8,True,10.716666666666667
31,9,False,11.507936507936508
31,9,True,11.366666666666667
31,10,False,11.888
31,10,True,11.440677966101696
31,11,False,12.38888888888889
31,11,True,12.75
31,12,False,11.84920634920635
31,12,True,12.416666666666666
31,13,False,12.0859375
31,13,True,13.457627118644067
31,14,False,11.733333333333333
31,14,True,14.40677966101695
31,15,False,11.219696969696969
31,15,True,13.2
31,16,False,9.81060606060606
31,16,True,13.066666666666666
31,17,False,10.404580152671755
31,17,True,13.05
31,18,False,11.7
31,18,True,11.322033898305085
31,19,False,11.633587786259541
31,19,True,9.116666666666667
31,20,False,10.871212121212121
31,20,True,9.916666666666666
31,21,False,10.448818897637794
31,21,True,10.583333333333334
31,22,False,10.091666666666667
31,22,True,11.65
31,23,False,9.663865546218487
31,23,True,11.916666666666666
32,0,False,6.0
32,0,True,10.0
32,1,False,6.096
32,1,True,9.6
32,2,False,5.96
32,2,True,9.6
32,3,False,6.072
32,3,True,9.76271186440678
32,4,False,6.064
32,4,True,9.6
32,5,False,7.103174603174603
32,5,True,9.65
32,6,False,8.26984126984127
32,6,True,9.7
32,7,False,11.19047619047619
32,7,True,9.983333333333333
32,8,False,12.833333333333334
32,8,True,10.8
32,9,False,19.8015873015873
32,9,True,12.266666666666667
32,10,False,21.416
32,10,True,15.796610169491526
32,11,False,22.563492063492063
32,11,True,16.366666666666667
32,12,False,19.80952380952381
32,12,True,18.116666666666667
32,13,False,16.7421875
32,13,True,17.559322033898304
32,14,False,15.007407407407408
32,14,True,18.949152542372882
32,15,False,13.825757575757576
32,15,True,18.366666666666667
32,16,False,12.045454545454545
32,16,True,16.183333333333334
32,17,False,12.236641221374045
32,17,True,15.1
32,18,False,11.976923076923077
32,18,True,12.898305084745763
32,19,False,10.82442748091603
32,19,True,12.183333333333334
32,20,False,8.401515151515152
32,20,True,11.616666666666667
32,21,False,6.724409448818897
32,21,True,11.633333333333333
32,22,False,5.583333333333333
32,22,True,11.783333333333333
32,23,False,5.831932773109243
32,23,True,10.933333333333334
33,0,False,6.491666666666666
33,0,True,16.423728813559322
33,1,False,6.19327731092437
33,1,True,15.7
33,2,False,6.109243697478991
33,2,True,15.7
33,3,False,6.151260504201681
33,3,True,15.898305084745763
33,4,False,6.184873949579832
33,4,True,15.7
33,5,False,6.825
33,5,True,16.15
33,6,False,9.233333333333333
33,6,True,17.683333333333334
33,7,False,10.533333333333333
33,7,True,12.916666666666666
33,8,False,12.015873015873016
33,8,True,11.883333333333333
33,9,False,14.515873015873016
33,9,True,15.116666666666667
33,10,False,14.128
33,10,True,15.59322033898305
33,11,False,14.452380952380953
33,11,True,17.85
33,12,False,14.063492063492063
33,12,True,17.916666666666668
33,13,False,13.53125
33,13,True,16.64406779661017
33,14,False,12.818181818181818
33,14,True,16.728813559322035
33,15,False,15.293650793650794
33,15,True,18.066666666666666
33,16,False,18.373015873015873
33,16,True,18.633333333333333
33,17,False,17.456
33,17,True,17.583333333333332
33,18,False,17.29268292682927
33,18,True,17.88135593220339
33,19,False,16.634920634920636
33,19,True,16.383333333333333
33,20,False,15.38888888888889
33,20,True,15.983333333333333
33,21,False,14.52892561983471
33,21,True,14.916666666666666
33,22,False,13.176991150442477
33,22,True,15.2
33,23,False,11.614035087719298
33,23,True,14.25
34,0,False,23.658730158730158
34,0,True,12.152542372881356
34,1,False,23.768
34,1,True,12.6
34,2,False,23.944
34,2,True,12.6
34,3,False,23.808
34,3,True,12.694915254237289
34,4,False,23.88
34,4,True,12.6
34,5,False,23.626984126984127
34,5,True,12.633333333333333
34,6,False,22.293650793650794
34,6,True,13.0
34,7,False,21.00793650793651
34,7,True,11.916666666666666
34,8,False,14.492063492063492
34,8,True,15.366666666666667
34,9,False,9.523809523809524
34,9,True,15.083333333333334
34,10,False,7.632
34,10,True,12.94915254237288
34,11,False,8.11111111111111
34,11,True,13.966666666666667
34,12,False,6.904761904761905
34,12,True,13.383333333333333
34,13,False,7.2265625
34,13,True,13.796610169491526
34,14,False,10.125925925925927
34,14,True,14.016949152542374
34,15,False,9.909090909090908
34,15,True,12.15
34,16,False,11.128787878787879
34,16,True,13.2
34,17,False,12.01526717557252
34,17,True,14.033333333333333
34,18,False,15.224806201550388
34,18,True,14.067796610169491
34,19,False,17.257575757575758
34,19,True,15.283333333333333
34,20,False,18.568181818181817
34,20,True,15.083333333333334
34,21,False,20.47244094488189
34,21,True,16.45
34,22,False,21.327731092436974
34,22,True,15.583333333333334
34,23,False,21.275
34,23,True,14.566666666666666
36,0,False,10.079365079365079
36,0,True,18.28813559322034
36,1,False,9.792
36,1,True,17.9
36,2,False,9.816
36,2,True,17.9
36,3,False,9.832
36,3,True,18.033898305084747
36,4,False,9.8
36,4,True,17.9
36,5,False,9.746031746031745
36,5,True,17.75
36,6,False,10.079365079365079
36,6,True,17.516666666666666
36,7,False,10.746031746031745
36,7,True,17.85
36,8,False,14.563492063492063
36,8,True,18.133333333333333
36,9,False,20.26984126984127
36,9,True,18.666666666666668
36,10,False,22.64
36,10,True,19.508474576271187
36,11,False,23.452380952380953
36,11,True,18.25
36,12,False,23.349206349206348
36,12,True,18.783333333333335
36,13,False,22.6328125
36,13,True,19.796610169491526
36,14,False,22.096296296296295
36,14,True,20.033898305084747
36,15,False,22.098484848484848
36,15,True,20.216666666666665
36,16,False,20.833333333333332
36,16,True,21.15
36,17,False,17.00763358778626
36,17,True,21.3
36,18,False,14.550387596899224
36,18,True,20.88135593220339
36,19,False,12.787878787878787
36,19,True,20.45
36,20,False,12.401515151515152
36,20,True,20.35
36,21,False,12.37007874015748
36,21,True,20.116666666666667
36,22,False,11.806722689075631
36,22,True,20.466666666666665
36,23,False,11.3
36,23,True,19.733333333333334
37,0,False,7.858333333333333
37,0,True,7.338983050847458
37,1,False,7.840336134453781
37,1,True,7.0
37,2,False,7.714285714285714
37,2,True,7.0
37,3,False,7.857142857142857
37,3,True,6.8474576271186445
37,4,False,7.857142857142857
37,4,True,7.0
37,5,False,7.691666666666666
37,5,True,7.0
37,6,False,6.85
37,6,True,7.016666666666667
37,7,False,7.583333333333333
37,7,True,7.216666666666667
37,8,False,8.583333333333334
37,8,True,8.883333333333333
37,9,False,11.184
37,9,True,9.3
37,10,False,11.464
37,10,True,10.152542372881356
37,11,False,11.682539682539682
37,11,True,11.316666666666666
37,12,False,11.174603174603174
37,12,True,12.25
37,13,False,10.2578125
37,13,True,12.35593220338983
37,14,False,9.694029850746269
37,14,True,11.711864406779661
37,15,False,9.507936507936508
37,15,True,12.083333333333334
37,16,False,10.420634920634921
37,16,True,12.233333333333333
37,17,False,10.76
37,17,True,12.7
37,18,False,9.512195121951219
37,18,True,12.322033898305085
37,19,False,7.944444444444445
37,19,True,12.1
37,20,False,7.134920634920635
37,20,True,12.1
37,21,False,6.7272727272727275
37,21,True,12.966666666666667
37,22,False,6.131578947368421
37,22,True,12.733333333333333
37,23,False,5.415929203539823
37,23,True,12.233333333333333
38,0,False,24.761904761904763
38,0,True,23.06779661016949
38,1,False,24.904
38,1,True,23.1
38,2,False,24.968
38,2,True,23.1
38,3,False,24.792
38,3,True,23.220338983050848
38,4,False,24.928
38,4,True,23.1
38,5,False,24.126984126984127
38,5,True,23.583333333333332
38,6,False,24.142857142857142
38,6,True,23.666666666666668
38,7,False,19.825396825396826
38,7,True,22.083333333333332
38,8,False,20.063492063492063
38,8,True,22.833333333333332
38,9,False,21.261904761904763
38,9,True,22.516666666666666
38,10,False,20.216
38,10,True,21.76271186440678
38,11,False,20.19047619047619
38,11,True,20.066666666666666
38,12,False,20.976190476190474
38,12,True,19.95
38,13,False,19.09375
38,13,True,21.0
38,14,False,18.696296296296296
38,14,True,21.372881355932204
38,15,False,20.204545454545453
38,15,True,21.4
38,16,False,22.651515151515152
38,16,True,20.766666666666666
38,17,False,24.053435114503817
38,17,True,21.066666666666666
38,18,False,23.93798449612403
38,18,True,19.71186440677966
38,19,False,23.113636363636363
38,19,True,19.233333333333334
38,20,False,22.674242424242426
38,20,True,19.116666666666667
38,21,False,23.708661417322833
38,21,True,18.433333333333334
38,22,False,24.708333333333332
38,22,True,18.866666666666667
38,23,False,26.327731092436974
38,23,True,21.183333333333334
39,0,False,3.2777777777777777
39,0,True,5.423728813559322
39,1,False,3.304
39,1,True,5.483333333333333
39,2,False,3.304
39,2,True,5.6
39,3,False,3.304
39,3,True,5.677966101694915
39,4,False,3.256
39,4,True,5.6
39,5,False,3.3253968253968256
39,5,True,5.7
39,6,False,4.801587301587301
39,6,True,5.816666666666666
39,7,False,5.785714285714286
39,7,True,6.1
39,8,False,7.134920634920635
39,8,True,7.083333333333333
39,9,False,10.976190476190476
39,9,True,7.666666666666667
39,10,False,11.52
39,10,True,8.271186440677965
39,11,False,10.317460317460318
39,11,True,7.266666666666667
39,12,False,9.5
39,12,True,6.816666666666666
39,13,False,8.53125
39,13,True,6.47457627118644
39,14,False,8.074074074074074
39,14,True,6.372881355932203
39,15,False,6.378787878787879
39,15,True,5.966666666666667
39,16,False,6.1893939393939394
39,16,True,7.383333333333334
39,17,False,4.67175572519084
39,17,True,6.9
39,18,False,3.434108527131783
39,18,True,6.694915254237288
39,19,False,4.234848484848484
39,19,True,6.733333333333333
39,20,False,4.371212121212121
39,20,True,6.4
39,21,False,4.31496062992126
39,21,True,5.833333333333333
39,22,False,3.630252100840336
39,22,True,5.25
39,23,False,3.3
39,23,True,5.216666666666667
40,0,False,8.198412698412698
40,0,True,12.016949152542374
40,1,False,8.208
40,1,True,11.7
40,2,False,8.208
40,2,True,11.7
40,3,False,8.104
40,3,True,11.898305084745763
40,4,False,8.144
40,4,True,11.7
40,5,False,8.634920634920634
40,5,True,11.8
40,6,False,10.317460317460318
40,6,True,11.8
40,7,False,11.753968253968255
40,7,True,11.883333333333333
40,8,False,11.253968253968255
40,8,True,11.683333333333334
40,9,False,14.095238095238095
40,9,True,13.15
40,10,False,14.88
40,10,True,14.796610169491526
40,11,False,13.666666666666666
40,11,True,16.233333333333334
40,12,False,12.587301587301587
40,12,True,16.8
40,13,False,9.515625
40,13,True,18.372881355932204
40,14,False,9.14074074074074
40,14,True,18.71186440677966
40,15,False,10.454545454545455
40,15,True,17.6
40,16,False,10.681818181818182
40,16,True,15.833333333333334
40,17,False,12.816793893129772
40,17,True,14.15
40,18,False,12.054263565891473
40,18,True,15.288135593220339
40,19,False,11.962121212121213
40,19,True,14.95
40,20,False,12.219696969696969
40,20,True,15.133333333333333
40,21,False,11.73228346456693
40,21,True,14.4
40,22,False,8.739495798319327
40,22,True,13.3
40,23,False,8.166666666666666
40,23,True,13.083333333333334
41,0,False,5.428571428571429
41,0,True,6.169491525423729
41,1,False,5.496
41,1,True,6.2
41,2,False,5.544
41,2,True,6.2
41,3,False,5.552
41,3,True,6.1525423728813555
41,4,False,5.56
41,4,True,6.2
41,5,False,5.523809523809524
41,5,True,6.116666666666666
41,6,False,5.507936507936508
41,6,True,5.883333333333334
41,7,False,6.015873015873016
41,7,True,5.8
41,8,False,8.166666666666666
41,8,True,5.7
41,9,False,8.952380952380953
41,9,True,5.666666666666667
41,10,False,8.44
41,10,True,5.406779661016949
41,11,False,8.357142857142858
41,11,True,5.433333333333334
41,12,False,8.095238095238095
41,12,True,4.366666666666666
41,13,False,7.90625
41,13,True,3.847457627118644
41,14,False,8.674074074074074
41,14,True,3.5762711864406778
41,15,False,8.871212121212121
41,15,True,4.033333333333333
41,16,False,7.984848484848484
41,16,True,4.65
41,17,False,7.488549618320611
41,17,True,5.0
41,18,False,6.9689922480620154
41,18,True,4.898305084745763
41,19,False,6.825757575757576
41,19,True,4.816666666666666
41,20,False,7.9772727272727275
41,20,True,4.616666666666666
41,21,False,7.6141732283464565
41,21,True,3.95
41,22,False,7.46218487394958
41,22,True,3.8
41,23,False,7.391666666666667
41,23,True,3.7333333333333334
42,0,False,27.436507936507937
42,0,True,19.322033898305083
42,1,False,27.68
42,1,True,19.6
42,2,False,27.696
42,2,True,19.6
42,3,False,27.704
42,3,True,19.508474576271187
42,4,False,27.704
42,4,True,19.6
42,5,False,27.26984126984127
42,5,True,19.283333333333335
42,6,False,26.746031746031747
42,6,True,19.15
42,7,False,24.452380952380953
42,7,True,18.75
42,8,False,22.444444444444443
42,8,True,18.7
42,9,False,19.896825396825395
42,9,True,19.133333333333333
42,10,False,17.84
42,10,True,18.47457627118644
42,11,False,15.80952380952381
42,11,True,17.683333333333334
42,12,False,14.031746031746032
42,12,True,17.516666666666666
42,13,False,15.3984375
42,13,True,19.406779661016948
42,14,False,16.11111111111111
42,14,True,19.47457627118644
42,15,False,15.93939393939394
42,15,True,18.25
42,16,False,15.43939393939394
42,16,True,19.766666666666666
42,17,False,17.17557251908397
42,17,True,21.633333333333333
42,18,False,20.276923076923076
42,18,True,22.983050847457626
42,19,False,22.52671755725191
42,19,True,23.383333333333333
42,20,False,23.84090909090909
42,20,True,24.2
42,21,False,23.771653543307085
42,21,True,24.633333333333333
42,22,False,24.008333333333333
42,22,True,25.2
42,23,False,24.41176470588235
42,23,True,25.183333333333334
43,0,False,25.817460317460316
43,0,True,13.711864406779661
43,1,False,25.824
43,1,True,14.35
43,2,False,25.88
43,2,True,14.4
43,3,False,25.824
43,3,True,14.338983050847459
43,4,False,25.912
43,4,True,14.4
43,5,False,24.96825396825397
43,5,True,14.4
43,6,False,23.61111111111111
43,6,True,14.3
43,7,False,21.46825396825397
43,7,True,13.483333333333333
43,8,False,11.753968253968255
43,8,True,12.916666666666666
43,9,False,7.111111111111111
43,9,True,13.7
43,10,False,7.496
43,10,True,13.983050847457626
43,11,False,7.936507936507937
43,11,True,15.483333333333333
43,12,False,8.65079365079365
43,12,True,14.0
43,13,False,10.25
43,13,True,13.983050847457626
43,14,False,9.88888888888889
43,14,True,13.084745762711865
43,15,False,10.507575757575758
43,15,True,11.166666666666666
43,16,False,11.780303030303031
43,16,True,11.233333333333333
43,17,False,13.511450381679388
43,17,True,12.366666666666667
43,18,False,17.16923076923077
43,18,True,13.610169491525424
43,19,False,18.862595419847327
43,19,True,14.75
43,20,False,20.704545454545453
43,20,True,15.383333333333333
43,21,False,21.480314960629922
43,21,True,15.35
43,22,False,21.5
43,22,True,15.766666666666667
43,23,False,22.596638655462186
43,23,True,17.2
44,0,False,17.373015873015873
44,0,True,15.305084745762711
44,1,False,17.672
44,1,True,16.116666666666667
44,2,False,17.656
44,2,True,16.3
44,3,False,17.576
44,3,True,16.11864406779661
44,4,False,17.72
44,4,True,16.3
44,5,False,16.253968253968253
44,5,True,15.633333333333333
44,6,False,13.087301587301587
44,6,True,14.066666666666666
44,7,False,10.03968253968254
44,7,True,12.883333333333333
44,8,False,9.833333333333334
44,8,True,11.083333333333334
44,9,False,8.880952380952381
44,9,True,10.233333333333333
44,10,False,6.728
44,10,True,9.186440677966102
44,11,False,6.5476190476190474
44,11,True,8.933333333333334
44,12,False,5.896825396825397
44,12,True,10.45
44,13,False,6.078125
44,13,True,9.610169491525424
44,14,False,7.266666666666667
44,14,True,8.11864406779661
44,15,False,7.553030303030303
44,15,True,8.516666666666667
44,16,False,8.916666666666666
44,16,True,7.933333333333334
44,17,False,8.49618320610687
44,17,True,8.0
44,18,False,9.248062015503876
44,18,True,7.11864406779661
44,19,False,10.840909090909092
44,19,True,6.516666666666667
44,20,False,12.159090909090908
44,20,True,7.5
44,21,False,14.4251968503937
44,21,True,7.633333333333334
44,22,False,17.941176470588236
44,22,True,7.883333333333334
44,23,False,19.708333333333332
44,23,True,8.716666666666667
45,0,False,21.73015873015873
45,0,True,24.152542372881356
45,1,False,22.248
45,1,True,24.0
45,2,False,22.288
45,2,True,24.0
45,3,False,22.272
45,3,True,23.983050847457626
45,4,False,22.424
45,4,True,24.0
45,5,False,22.333333333333332
45,5,True,24.0
45,6,False,21.285714285714285
45,6,True,23.733333333333334
45,7,False,17.91269841269841
45,7,True,22.383333333333333
45,8,False,15.293650793650794
45,8,True,21.133333333333333
45,9,False,13.341269841269842
45,9,True,20.966666666666665
45,10,False,12.424
45,10,True,20.949152542372882
45,11,False,11.436507936507937
45,11,True,19.816666666666666
45,12,False,10.904761904761905
45,12,True,19.783333333333335
45,13,False,10.9375
45,13,True,20.1864406779661
45,14,False,12.125925925925927
45,14,True,18.966101694915253
45,15,False,12.25
45,15,True,17.383333333333333
45,16,False,14.757575757575758
45,16,True,17.433333333333334
45,17,False,18.137404580152673
45,17,True,16.866666666666667
45,18,False,20.646153846153847
45,18,True,16.406779661016948
45,19,False,21.18320610687023
45,19,True,17.166666666666668
45,20,False,22.015151515151516
45,20,True,17.433333333333334
45,21,False,23.086614173228348
45,21,True,17.0
45,22,False,24.583333333333332
45,22,True,16.933333333333334
45,23,False,24.69747899159664
45,23,True,16.216666666666665
47,0,False,5.650793650793651
47,0,True,3.3559322033898304
47,1,False,5.664
47,1,True,3.4
47,2,False,5.616
47,2,True,3.4
47,3,False,5.696
47,3,True,3.406779661016949
47,4,False,5.688
47,4,True,3.4
47,5,False,5.666666666666667
47,5,True,3.4
47,6,False,5.5476190476190474
47,6,True,3.4
47,7,False,5.928571428571429
47,7,True,3.466666666666667
47,8,False,7.055555555555555
47,8,True,3.5166666666666666
47,9,False,11.476190476190476
47,9,True,3.55
47,10,False,12.608
47,10,True,3.4745762711864407
47,11,False,12.214285714285714
47,11,True,3.1166666666666667
47,12,False,11.738095238095237
47,12,True,3.15
47,13,False,11.0859375
47,13,True,3.1016949152542375
47,14,False,10.851851851851851
47,14,True,3.016949152542373
47,15,False,10.484848484848484
47,15,True,3.683333333333333
47,16,False,9.659090909090908
47,16,True,3.9166666666666665
47,17,False,8.374045801526718
47,17,True,4.016666666666667
47,18,False,6.891472868217054
47,18,True,3.830508474576271
47,19,False,6.265151515151516
47,19,True,3.816666666666667
47,20,False,5.9772727272727275
47,20,True,3.9
47,21,False,6.086614173228346
47,21,True,3.933333333333333
47,22,False,5.95
47,22,True,3.9166666666666665
47,23,False,6.084033613445378
47,23,True,3.5166666666666666
48,0,False,15.428571428571429
48,0,True,10.525423728813559
48,1,False,15.52
48,1,True,11.0
48,2,False,15.296
48,2,True,11.0
48,3,False,15.488
48,3,True,10.915254237288135
48,4,False,15.464
48,4,True,11.0
48,5,False,15.698412698412698
48,5,True,11.0
48,6,False,14.682539682539682
48,6,True,11.083333333333334
48,7,False,14.523809523809524
48,7,True,11.666666666666666
48,8,False,14.142857142857142
48,8,True,11.616666666666667
48,9,False,15.11111111111111
48,9,True,11.416666666666666
48,10,False,15.232
48,10,True,10.796610169491526
48,11,False,14.88888888888889
48,11,True,9.883333333333333
48,12,False,14.174603174603174
48,12,True,11.016666666666667
48,13,False,13.1484375
48,13,True,10.186440677966102
48,14,False,12.911111111111111
48,14,True,9.254237288135593
48,15,False,13.727272727272727
48,15,True,9.516666666666667
48,16,False,14.393939393939394
48,16,True,10.3
48,17,False,15.549618320610687
48,17,True,10.583333333333334
48,18,False,17.6
48,18,True,11.779661016949152
48,19,False,18.740458015267176
48,19,True,11.333333333333334
48,20,False,19.818181818181817
48,20,True,10.6
48,21,False,19.503937007874015
48,21,True,10.2
48,22,False,17.9
48,22,True,9.416666666666666
48,23,False,17.470588235294116
48,23,True,9.283333333333333
49,0,False,25.22222222222222
49,0,True,16.779661016949152
49,1,False,25.152
49,1,True,17.8
49,2,False,25.224
49,2,True,17.8
49,3,False,25.272
49,3,True,17.796610169491526
49,4,False,25.272
49,4,True,17.8
49,5,False,25.333333333333332
49,5,True,17.8
49,6,False,24.72222222222222
49,6,True,17.55
49,7,False,21.6984126984127
49,7,True,17.366666666666667
49,8,False,14.23015873015873
49,8,True,17.516666666666666
49,9,False,13.222222222222221
49,9,True,17.05
49,10,False,13.792
49,10,True,16.050847457627118
49,11,False,12.555555555555555
49,11,True,15.466666666666667
49,12,False,11.404761904761905
49,12,True,15.533333333333333
49,13,False,10.1796875
49,13,True,14.559322033898304
49,14,False,10.91851851851852
49,14,True,13.711864406779661
49,15,False,11.931818181818182
49,15,True,12.116666666666667
49,16,False,13.393939393939394
49,16,True,12.416666666666666
49,17,False,18.404580152671755
49,17,True,12.8
49,18,False,22.24031007751938
49,18,True,14.440677966101696
49,19,False,23.34090909090909
49,19,True,15.683333333333334
49,20,False,24.424242424242426
49,20,True,16.133333333333333
49,21,False,25.787401574803148
49,21,True,16.266666666666666
49,22,False,26.533333333333335
49,22,True,16.6
49,23,False,26.73109243697479
49,23,True,17.066666666666666
50,0,False,20.928571428571427
50,0,True,11.932203389830509
50,1,False,21.824
50,1,True,12.783333333333333
50,2,False,21.952
50,2,True,12.8
50,3,False,21.824
50,3,True,12.508474576271187
50,4,False,21.8
50,4,True,12.8
50,5,False,21.23015873015873
50,5,True,12.716666666666667
50,6,False,20.238095238095237
50,6,True,13.3
50,7,False,19.8015873015873
50,7,True,12.95
50,8,False,17.063492063492063
50,8,True,11.916666666666666
50,9,False,14.753968253968255
50,9,True,11.766666666666667
50,10,False,12.888
50,10,True,11.169491525423728
50,11,False,11.103174603174603
50,11,True,9.85
50,12,False,10.595238095238095
50,12,True,9.25
50,13,False,10.6015625
50,13,True,7.728813559322034
50,14,False,10.562962962962963
50,14,True,6.5423728813559325
50,15,False,11.75
50,15,True,6.716666666666667
50,16,False,11.643939393939394
50,16,True,8.566666666666666
50,17,False,12.145038167938932
50,17,True,8.416666666666666
50,18,False,15.666666666666666
50,18,True,9.457627118644067
50,19,False,18.196969696969695
50,19,True,9.95
50,20,False,19.333333333333332
50,20,True,11.266666666666667
50,21,False,17.4251968503937
50,21,True,12.516666666666667
50,22,False,16.243697478991596
50,22,True,12.616666666666667
50,23,False,16.691666666666666
50,23,True,12.55
51,0,False,14.396825396825397
51,0,True,24.0
51,1,False,14.448
51,1,True,23.7
51,2,False,14.368
51,2,True,23.7
51,3,False,14.376
51,3,True,23.610169491525422
51,4,False,14.44
51,4,True,23.7
51,5,False,13.96031746031746
51,5,True,23.616666666666667
51,6,False,13.912698412698413
51,6,True,23.25
