station_number,hour,weekend,mean_bikes_avail
25,4,False,3.5962732919254656
25,4,True,4.666666666666667
25,5,False,3.5864197530864197
25,5,True,4.666666666666667
25,6,False,3.4906832298136647
25,6,True,4.694444444444445
25,7,False,5.236024844720497
25,7,True,5.194444444444445
25,8,False,8.771604938271604
25,8,True,6.152777777777778
25,9,False,11.17283950617284
25,9,True,6.267605633802817
25,10,False,12.341614906832298
25,10,True,6.28169014084507
25,11,False,12.104938271604938
25,11,True,5.736111111111111
25,12,False,12.160493827160494
25,12,True,5.736111111111111
25,13,False,11.50609756097561
25,13,True,5.619718309859155
25,14,False,11.885714285714286
25,14,True,5.802816901408451
25,15,False,12.47337278106509
25,15,True,5.652777777777778
25,16,False,10.994252873563218
25,16,True,5.277777777777778
25,17,False,8.052023121387283
25,17,True,5.013888888888889
25,18,False,5.409356725146199
25,18,True,4.802816901408451
25,19,False,4.17816091954023
25,19,True,4.513888888888889
25,20,False,3.9770114942528734
25,20,True,4.777777777777778
25,21,False,4.076923076923077
25,21,True,4.805555555555555
25,22,False,4.037037037037037
25,22,True,4.833333333333333
25,23,False,3.81875
25,23,True,4.513888888888889
26,0,False,7.092592592592593
26,0,True,8.492957746478874
26,1,False,6.813664596273292
26,1,True,8.0
26,2,False,6.850931677018633
26,2,True,8.0
26,3,False,6.894409937888199
26,3,True,7.985915492957746
26,4,False,6.857142857142857
26,4,True,8.0
26,5,False,6.895061728395062
26,5,True,8.0
26,6,False,7.826086956521739
26,6,True,8.125
26,7,False,9.720496894409937
26,7,True,8.36111111111111
26,8,False,11.203703703703704
26,8,True,9.055555555555555
26,9,False,13.993827160493828
26,9,True,9.887323943661972
26,10,False,15.906832298136646
26,10,True,10.887323943661972
26,11,False,15.117283950617283
26,11,True,11.63888888888889
26,12,False,13.728395061728396
26,12,True,13.13888888888889
26,13,False,13.829268292682928
26,13,True,13.95774647887324
26,14,False,12.605714285714285
26,14,True,12.830985915492958
26,15,False,12.57396449704142
26,15,True,13.01388888888889
26,16,False,11.931034482758621
26,16,True,12.583333333333334
26,17,False,10.953757225433526
26,17,True,11.597222222222221
26,18,False,10.953216374269006
26,18,True,11.267605633802816
26,19,False,10.626436781609195
26,19,True,11.5
26,20,False,10.448275862068966
26,20,True,11.63888888888889
26,21,False,9.798816568047338
26,21,True,11.902777777777779
26,22,False,8.732919254658386
26,22,True,11.694444444444445
26,23,False,7.596273291925466
26,23,True,10.944444444444445
27,0,False,2.7839506172839505
27,0,True,7.845070422535211
27,1,False,2.409937888198758
27,1,True,7.083333333333333
27,2,False,2.422360248447205
27,2,True,7.083333333333333
27,3,False,2.422360248447205
27,3,True,7.183098591549296
27,4,False,2.3975155279503104
27,4,True,7.083333333333333
27,5,False,2.6666666666666665
27,5,True,7.0
27,6,False,4.167701863354037
27,6,True,7.0
27,7,False,6.192546583850931
27,7,True,7.319444444444445
27,8,False,8.407407407407407
27,8,True,8.430555555555555
27,9,False,13.530864197530864
27,9,True,10.47887323943662
27,10,False,15.496894409937887
27,10,True,13.52112676056338
27,11,False,15.722222222222221
27,11,True,14.597222222222221
27,12,False,16.030864197530864
27,12,True,15.166666666666666
27,13,False,14.591463414634147
27,13,True,16.845070422535212
27,14,False,13.17142857142857
27,14,True,17.028169014084508
27,15,False,13.165680473372781
27,15,True,16.569444444444443
27,16,False,11.46551724137931
27,16,True,16.5
27,17,False,9.907514450867051
27,17,True,16.083333333333332
27,18,False,9.777777777777779
27,18,True,14.267605633802816
27,19,False,9.85632183908046
27,19,True,13.0
27,20,False,8.729885057471265
27,20,True,12.76388888888889
27,21,False,8.177514792899409
27,21,True,11.722222222222221
27,22,False,6.716049382716049
27,22,True,9.63888888888889
27,23,False,4.7
27,23,True,7.847222222222222
28,0,False,15.771604938271604
28,0,True,14.873239436619718
28,1,False,15.714285714285714
28,1,True,15.333333333333334
28,2,False,15.801242236024844
28,2,True,15.333333333333334
28,3,False,15.84472049689441
28,3,True,15.422535211267606
28,4,False,15.801242236024844
28,4,True,15.333333333333334
28,5,False,15.401234567901234
28,5,True,15.277777777777779
28,6,False,14.701863354037267
28,6,True,14.819444444444445
28,7,False,14.826086956521738
28,7,True,15.01388888888889
28,8,False,10.432098765432098
28,8,True,15.097222222222221
28,9,False,11.839506172839506
28,9,True,13.549295774647888
28,10,False,11.074534161490684
28,10,True,12.746478873239436
28,11,False,10.11111111111111
28,11,True,11.76388888888889
28,12,False,10.080246913580247
28,12,True,11.23611111111111
28,13,False,9.798780487804878
28,13,True,11.408450704225352
28,14,False,13.371428571428572
28,14,True,13.28169014084507
28,15,False,13.834319526627219
28,15,True,13.333333333333334
28,16,False,14.488505747126437
28,16,True,12.305555555555555
28,17,False,13.208092485549132
28,17,True,12.208333333333334
28,18,False,12.467836257309942
28,18,True,12.422535211267606
28,19,False,12.591954022988507
28,19,True,12.819444444444445
28,20,False,12.459770114942529
28,20,True,13.458333333333334
28,21,False,13.680473372781066
28,21,True,13.666666666666666
28,22,False,14.79503105590062
28,22,True,14.125
28,23,False,15.397515527950311
28,23,True,14.51388888888889
29,0,False,15.691358024691358
29,0,True,25.056338028169016
29,1,False,15.298136645962733
29,1,True,24.40277777777778
29,2,False,15.20496894409938
29,2,True,24.416666666666668
29,3,False,15.273291925465838
29,3,True,24.43661971830986
29,4,False,15.322981366459627
29,4,True,24.5
29,5,False,15.697530864197532
29,5,True,24.805555555555557
29,6,False,11.590062111801242
29,6,True,24.791666666666668
29,7,False,8.770186335403727
29,7,True,23.52777777777778
29,8,False,10.407407407407407
29,8,True,19.916666666666668
29,9,False,13.839506172839506
29,9,True,18.633802816901408
29,10,False,16.32919254658385
29,10,True,19.549295774647888
29,11,False,17.061728395061728
29,11,True,19.84722222222222
29,12,False,17.25925925925926
29,12,True,21.90277777777778
29,13,False,16.353658536585368
29,13,True,19.887323943661972
29,14,False,13.24
29,14,True,20.366197183098592
29,15,False,13.698224852071005
29,15,True,23.041666666666668
29,16,False,13.793103448275861
29,16,True,23.97222222222222
29,17,False,14.017341040462428
29,17,True,22.805555555555557
29,18,False,15.7953216374269
29,18,True,23.267605633802816
29,19,False,17.103448275862068
29,19,True,23.98611111111111
29,20,False,18.396551724137932
29,20,True,24.01388888888889
29,21,False,19.36094674556213
29,21,True,24.25
29,22,False,19.03105590062112
29,22,True,23.541666666666668
29,23,False,18.26086956521739
29,23,True,22.52777777777778
30,0,False,3.9
30,0,True,8.098591549295774
30,1,False,3.966442953020134
30,1,True,8.333333333333334
30,2,False,4.0
30,2,True,8.333333333333334
30,3,False,3.9865771812080535
30,3,True,8.43661971830986
30,4,False,3.9328859060402683
30,4,True,8.333333333333334
30,5,False,4.053333333333334
30,5,True,8.305555555555555
30,6,False,5.046979865771812
30,6,True,9.069444444444445
30,7,False,5.98
30,7,True,10.23611111111111
30,8,False,6.096153846153846
30,8,True,10.444444444444445
30,9,False,5.628205128205129
30,9,True,10.492957746478874
30,10,False,6.006451612903226
30,10,True,10.028169014084508
30,11,False,5.826923076923077
30,11,True,9.333333333333334
30,12,False,5.121794871794871
30,12,True,8.791666666666666
30,13,False,4.5
30,13,True,8.464788732394366
30,14,False,4.819277108433735
30,14,True,10.084507042253522
30,15,False,4.929936305732484
30,15,True,11.25
30,16,False,4.512345679012346
30,16,True,11.125
30,17,False,3.440993788819876
30,17,True,10.75
30,18,False,3.78125
30,18,True,11.169014084507042
30,19,False,3.4968944099378882
30,19,True,10.694444444444445
30,20,False,2.7901234567901234
30,20,True,10.25
30,21,False,2.8980891719745223
30,21,True,9.902777777777779
30,22,False,2.9066666666666667
30,22,True,9.430555555555555
30,23,False,2.891891891891892
30,23,True,9.694444444444445
31,0,False,11.17283950617284
31,0,True,11.746478873239436
31,1,False,11.049689440993788
31,1,True,11.666666666666666
31,2,False,11.105590062111801
31,2,True,11.666666666666666
31,3,False,10.987577639751553
31,3,True,11.80281690140845
31,4,False,11.037267080745341
31,4,True,11.666666666666666
31,5,False,10.407407407407407
31,5,True,11.26388888888889
31,6,False,10.024844720496894
31,6,True,10.944444444444445
31,7,False,7.863354037267081
31,7,True,10.777777777777779
31,8,False,8.209876543209877
31,8,True,11.0
31,9,False,11.82716049382716
31,9,True,11.80281690140845
31,10,False,12.571428571428571
31,10,True,11.929577464788732
31,11,False,12.493827160493828
31,11,True,13.069444444444445
31,12,False,11.950617283950617
31,12,True,12.73611111111111
31,13,False,12.50609756097561
31,13,True,13.830985915492958
31,14,False,12.417142857142856
31,14,True,14.591549295774648
31,15,False,11.863905325443787
31,15,True,13.51388888888889
31,16,False,10.994252873563218
31,16,True,13.333333333333334
31,17,False,11.514450867052023
31,17,True,13.36111111111111
31,18,False,12.55813953488372
31,18,True,12.225352112676056
31,19,False,12.202312138728324
31,19,True,9.86111111111111
31,20,False,11.431034482758621
31,20,True,10.597222222222221
31,21,False,11.307692307692308
31,21,True,10.666666666666666
31,22,False,11.24074074074074
31,22,True,11.680555555555555
31,23,False,10.88125
31,23,True,11.972222222222221
32,0,False,6.425925925925926
32,0,True,10.028169014084508
32,1,False,6.447204968944099
32,1,True,9.666666666666666
32,2,False,6.341614906832298
32,2,True,9.666666666666666
32,3,False,6.428571428571429
32,3,True,9.80281690140845
32,4,False,6.422360248447205
32,4,True,9.666666666666666
32,5,False,7.432098765432099
32,5,True,9.708333333333334
32,6,False,8.490683229813664
32,6,True,9.75
32,7,False,11.391304347826088
32,7,True,10.152777777777779
32,8,False,12.11111111111111
32,8,True,11.11111111111111
32,9,False,18.864197530864196
32,9,True,12.71830985915493
32,10,False,20.720496894409937
32,10,True,16.464788732394368
32,11,False,22.37037037037037
32,11,True,17.333333333333332
32,12,False,19.74074074074074
32,12,True,18.88888888888889
32,13,False,16.725609756097562
32,13,True,18.253521126760564
32,14,False,15.182857142857143
32,14,True,18.676056338028168
32,15,False,14.142011834319527
32,15,True,17.38888888888889
32,16,False,12.275862068965518
32,16,True,15.805555555555555
32,17,False,12.53757225433526
32,17,True,14.76388888888889
32,18,False,12.563953488372093
32,18,True,12.619718309859154
32,19,False,11.676300578034683
32,19,True,12.027777777777779
32,20,False,9.448275862068966
32,20,True,11.416666666666666
32,21,False,7.769230769230769
32,21,True,11.48611111111111
32,22,False,6.518518518518518
32,22,True,11.652777777777779
32,23,False,6.6125
32,23,True,10.916666666666666
33,0,False,7.16
33,0,True,16.12676056338028
33,1,False,6.879194630872483
33,1,True,15.5
33,2,False,6.8120805369127515
33,2,True,15.5
33,3,False,6.845637583892618
33,3,True,15.661971830985916
33,4,False,6.87248322147651
33,4,True,15.5
33,5,False,7.42
33,5,True,15.972222222222221
33,6,False,9.691275167785236
33,6,True,17.48611111111111
33,7,False,10.16
33,7,True,13.11111111111111
33,8,False,12.038461538461538
33,8,True,11.152777777777779
33,9,False,14.166666666666666
33,9,True,14.43661971830986
33,10,False,13.903225806451612
33,10,True,15.873239436619718
33,11,False,13.698717948717949
33,11,True,17.59722222222222
33,12,False,13.801282051282051
33,12,True,17.36111111111111
33,13,False,13.753164556962025
33,13,True,16.859154929577464
33,14,False,12.704819277108435
33,14,True,17.732394366197184
33,15,False,14.598726114649681
33,15,True,18.52777777777778
33,16,False,16.19753086419753
33,16,True,18.86111111111111
33,17,False,16.273291925465838
33,17,True,17.694444444444443
33,18,False,16.867924528301888
33,18,True,17.04225352112676
33,19,False,16.02469135802469
33,19,True,15.23611111111111
33,20,False,14.783950617283951
33,20,True,15.25
33,21,False,13.617834394904458
33,21,True,14.444444444444445
33,22,False,12.308724832214764
33,22,True,14.152777777777779
33,23,False,10.825503355704697
33,23,True,13.38888888888889
34,0,False,22.67283950617284
34,0,True,13.605633802816902
34,1,False,22.73913043478261
34,1,True,13.833333333333334
34,2,False,22.875776397515526
34,2,True,13.833333333333334
34,3,False,22.770186335403725
34,3,True,13.929577464788732
34,4,False,22.82608695652174
34,4,True,13.833333333333334
34,5,False,22.52469135802469
34,5,True,13.805555555555555
34,6,False,21.279503105590063
34,6,True,14.055555555555555
34,7,False,20.503105590062113
34,7,True,12.847222222222221
34,8,False,14.425925925925926
34,8,True,16.36111111111111
34,9,False,9.141975308641975
34,9,True,15.929577464788732
34,10,False,7.987577639751553
34,10,True,13.47887323943662
34,11,False,9.092592592592593
34,11,True,13.75
34,12,False,7.746913580246914
34,12,True,13.180555555555555
34,13,False,7.725609756097561
34,13,True,13.28169014084507
34,14,False,10.2
34,14,True,12.661971830985916
34,15,False,10.118343195266272
34,15,True,11.041666666666666
34,16,False,11.471264367816092
34,16,True,12.61111111111111
34,17,False,12.358381502890174
34,17,True,14.027777777777779
34,18,False,15.976608187134502
34,18,True,15.098591549295774
34,19,False,18.201149425287355
34,19,True,16.083333333333332
34,20,False,19.729885057471265
34,20,True,15.98611111111111
34,21,False,21.449704142011836
34,21,True,17.01388888888889
34,22,False,22.217391304347824
34,22,True,16.34722222222222
34,23,False,21.838509316770185
34,23,True,14.958333333333334
36,0,False,8.907407407407407
36,0,True,18.450704225352112
36,1,False,8.645962732919255
36,1,True,18.0
36,2,False,8.664596273291925
36,2,True,18.0
36,3,False,8.677018633540373
36,3,True,18.112676056338028
36,4,False,8.652173913043478
36,4,True,18.0
36,5,False,8.62962962962963
36,5,True,17.875
36,6,False,9.031055900621118
36,6,True,17.73611111111111
36,7,False,9.608695652173912
36,7,True,18.13888888888889
36,8,False,13.37037037037037
36,8,True,18.52777777777778
36,9,False,19.141975308641975
36,9,True,19.070422535211268
36,10,False,21.472049689440993
36,10,True,19.845070422535212
36,11,False,22.21604938271605
36,11,True,18.88888888888889
36,12,False,22.04320987654321
36,12,True,19.61111111111111
36,13,False,21.926829268292682
36,13,True,20.422535211267604
36,14,False,21.68
36,14,True,20.309859154929576
36,15,False,21.473372781065088
36,15,True,20.52777777777778
36,16,False,19.75862068965517
36,16,True,21.333333333333332
36,17,False,16.01156069364162
36,17,True,21.305555555555557
36,18,False,13.573099415204679
36,18,True,20.774647887323944
36,19,False,11.649425287356323
36,19,True,20.041666666666668
36,20,False,11.166666666666666
36,20,True,19.833333333333332
36,21,False,11.005917159763314
36,21,True,19.541666666666668
36,22,False,10.521739130434783
36,22,True,19.63888888888889
36,23,False,10.229813664596273
36,23,True,18.819444444444443
37,0,False,7.1866666666666665
37,0,True,8.549295774647888
37,1,False,7.147651006711409
37,1,True,8.25
37,2,False,7.046979865771812
37,2,True,8.25
37,3,False,7.1610738255033555
37,3,True,8.140845070422536
37,4,False,7.1610738255033555
37,4,True,8.25
37,5,False,7.02
37,5,True,8.25
37,6,False,6.409395973154362
37,6,True,8.222222222222221
37,7,False,7.206666666666667
37,7,True,8.319444444444445
37,8,False,8.413333333333334
37,8,True,9.666666666666666
37,9,False,11.2
37,9,True,10.23943661971831
37,10,False,11.470967741935484
37,10,True,11.112676056338028
37,11,False,11.89102564102564
37,11,True,12.125
37,12,False,11.5
37,12,True,12.847222222222221
37,13,False,10.613924050632912
37,13,True,12.985915492957746
37,14,False,10.297619047619047
37,14,True,13.0
37,15,False,9.885350318471337
37,15,True,13.402777777777779
37,16,False,10.845679012345679
37,16,True,13.75
37,17,False,10.900621118012422
37,17,True,14.152777777777779
37,18,False,9.465408805031446
37,18,True,13.732394366197184
37,19,False,7.839506172839506
37,19,True,13.458333333333334
37,20,False,7.006172839506172
37,20,True,13.375
37,21,False,6.515923566878981
37,21,True,14.222222222222221
37,22,False,5.733333333333333
37,22,True,13.972222222222221
37,23,False,4.993243243243243
37,23,True,13.375
38,0,False,26.487654320987655
38,0,True,25.014084507042252
38,1,False,26.60248447204969
38,1,True,25.0
38,2,False,26.652173913043477
38,2,True,25.0
38,3,False,26.51552795031056
38,3,True,25.12676056338028
38,4,False,26.62111801242236
38,4,True,25.0
38,5,False,25.87037037037037
38,5,True,25.47222222222222
38,6,False,25.596273291925467
38,6,True,25.52777777777778
38,7,False,20.51552795031056
38,7,True,24.01388888888889
38,8,False,20.993827160493826
38,8,True,24.666666666666668
38,9,False,21.91358024691358
38,9,True,24.056338028169016
38,10,False,20.782608695652176
38,10,True,22.718309859154928
38,11,False,20.82716049382716
38,11,True,21.59722222222222
38,12,False,21.462962962962962
38,12,True,22.01388888888889
38,13,False,19.6890243902439
38,13,True,22.718309859154928
38,14,False,19.114285714285714
38,14,True,22.830985915492956
38,15,False,21.21301775147929
38,15,True,22.805555555555557
38,16,False,23.183908045977013
38,16,True,22.444444444444443
38,17,False,24.947976878612717
38,17,True,22.84722222222222
38,18,False,24.555555555555557
38,18,True,21.309859154929576
38,19,False,23.948275862068964
38,19,True,20.34722222222222
38,20,False,23.482758620689655
38,20,True,20.166666666666668
38,21,False,24.443786982248522
38,21,True,20.055555555555557
38,22,False,25.32716049382716
38,22,True,20.694444444444443
38,23,False,27.15
38,23,True,23.208333333333332
39,0,False,3.7777777777777777
39,0,True,4.943661971830986
39,1,False,3.869565217391304
39,1,True,5.152777777777778
39,2,False,3.869565217391304
39,2,True,5.25
39,3,False,3.869565217391304
39,3,True,5.309859154929577
39,4,False,3.8322981366459627
39,4,True,5.25
39,5,False,3.888888888888889
39,5,True,5.319444444444445
39,6,False,5.316770186335404
39,6,True,5.430555555555555
39,7,False,6.024844720496894
39,7,True,5.75
39,8,False,6.987654320987654
39,8,True,6.930555555555555
39,9,False,10.82716049382716
39,9,True,7.436619718309859
39,10,False,11.111801242236025
39,10,True,7.633802816901408
39,11,False,9.734567901234568
39,11,True,6.777777777777778
39,12,False,9.185185185185185
39,12,True,6.277777777777778
39,13,False,8.46951219512195
39,13,True,5.661971830985915
39,14,False,8.451428571428572
39,14,True,5.746478873239437
39,15,False,6.881656804733728
39,15,True,5.138888888888889
39,16,False,6.908045977011494
39,16,True,6.597222222222222
39,17,False,5.381502890173411
39,17,True,6.208333333333333
39,18,False,3.760233918128655
39,18,True,6.126760563380282
39,19,False,4.7298850574712645
39,19,True,6.291666666666667
39,20,False,4.936781609195402
39,20,True,6.027777777777778
39,21,False,4.834319526627219
39,21,True,5.236111111111111
39,22,False,4.279503105590062
39,22,True,4.527777777777778
39,23,False,3.8819875776397517
39,23,True,4.527777777777778
40,0,False,8.41358024691358
40,0,True,12.690140845070422
40,1,False,8.422360248447205
40,1,True,12.416666666666666
40,2,False,8.422360248447205
40,2,True,12.416666666666666
40,3,False,8.341614906832298
40,3,True,12.591549295774648
40,4,False,8.372670807453416
40,4,True,12.416666666666666
40,5,False,8.901234567901234
40,5,True,12.5
40,6,False,10.714285714285714
40,6,True,12.5
40,7,False,11.658385093167702
40,7,True,12.652777777777779
40,8,False,10.932098765432098
40,8,True,12.555555555555555
40,9,False,13.61111111111111
40,9,True,12.859154929577464
40,10,False,14.695652173913043
40,10,True,13.225352112676056
40,11,False,13.74074074074074
40,11,True,15.097222222222221
40,12,False,12.141975308641975
40,12,True,15.777777777777779
40,13,False,9.96951219512195
40,13,True,17.338028169014084
40,14,False,9.657142857142857
40,14,True,18.04225352112676
40,15,False,11.0
40,15,True,17.833333333333332
40,16,False,10.591954022988507
40,16,True,16.48611111111111
40,17,False,12.797687861271676
40,17,True,14.847222222222221
40,18,False,12.929824561403509
40,18,True,15.577464788732394
40,19,False,12.804597701149426
40,19,True,15.208333333333334
40,20,False,12.977011494252874
40,20,True,15.25
40,21,False,12.514792899408285
40,21,True,14.569444444444445
40,22,False,9.521739130434783
40,22,True,13.416666666666666
40,23,False,8.838509316770187
40,23,True,13.208333333333334
41,0,False,5.925925925925926
41,0,True,5.845070422535211
41,1,False,5.9813664596273295
41,1,True,5.833333333333333
41,2,False,6.0186335403726705
41,2,True,5.833333333333333
41,3,False,6.024844720496894
41,3,True,5.788732394366197
41,4,False,6.031055900621118
41,4,True,5.833333333333333
41,5,False,6.0
41,5,True,5.736111111111111
41,6,False,5.9813664596273295
41,6,True,5.486111111111111
41,7,False,6.298136645962733
41,7,True,5.416666666666667
41,8,False,8.006172839506172
41,8,True,5.333333333333333
41,9,False,8.104938271604938
41,9,True,5.450704225352113
41,10,False,7.503105590062112
41,10,True,5.169014084507042
41,11,False,7.395061728395062
41,11,True,4.944444444444445
41,12,False,7.222222222222222
41,12,True,3.9722222222222223
41,13,False,7.0426829268292686
41,13,True,3.591549295774648
41,14,False,7.525714285714286
41,14,True,3.492957746478873
41,15,False,7.7514792899408285
41,15,True,3.9444444444444446
41,16,False,6.7011494252873565
41,16,True,4.263888888888889
41,17,False,6.398843930635838
41,17,True,4.625
41,18,False,5.95906432748538
41,18,True,4.661971830985915
41,19,False,5.9655172413793105
41,19,True,4.652777777777778
41,20,False,7.218390804597701
41,20,True,4.527777777777778
41,21,False,6.923076923076923
41,21,True,3.9027777777777777
41,22,False,6.714285714285714
41,22,True,3.6666666666666665
41,23,False,6.695652173913044
41,23,True,3.611111111111111
42,0,False,27.308641975308642
42,0,True,20.56338028169014
42,1,False,27.677018633540374
42,1,True,20.90277777777778
42,2,False,27.68944099378882
42,2,True,20.916666666666668
42,3,False,27.695652173913043
42,3,True,20.859154929577464
42,4,False,27.695652173913043
42,4,True,20.916666666666668
42,5,False,27.15432098765432
42,5,True,20.47222222222222
42,6,False,26.58385093167702
42,6,True,20.333333333333332
42,7,False,24.31055900621118
42,7,True,20.055555555555557
42,8,False,21.97530864197531
42,8,True,20.125
42,9,False,19.21604938271605
42,9,True,20.253521126760564
42,10,False,17.46583850931677
42,10,True,20.098591549295776
42,11,False,15.679012345679013
42,11,True,19.40277777777778
42,12,False,14.401234567901234
42,12,True,19.125
42,13,False,15.371951219512194
42,13,True,20.535211267605632
42,14,False,15.76
42,14,True,20.239436619718308
42,15,False,16.266272189349113
42,15,True,19.166666666666668
42,16,False,16.310344827586206
42,16,True,20.416666666666668
42,17,False,17.653179190751445
42,17,True,22.01388888888889
42,18,False,20.453488372093023
42,18,True,23.943661971830984
42,19,False,22.739884393063583
42,19,True,24.166666666666668
42,20,False,24.0
42,20,True,24.73611111111111
42,21,False,24.047337278106507
42,21,True,24.916666666666668
42,22,False,24.27777777777778
42,22,True,25.569444444444443
42,23,False,24.45
42,23,True,25.63888888888889
43,0,False,26.055555555555557
43,0,True,13.014084507042254
43,1,False,26.08695652173913
43,1,True,13.708333333333334
43,2,False,26.130434782608695
43,2,True,13.75
43,3,False,26.08695652173913
43,3,True,13.690140845070422
43,4,False,26.15527950310559
43,4,True,13.75
43,5,False,25.19753086419753
43,5,True,13.708333333333334
43,6,False,23.81366459627329
43,6,True,13.472222222222221
43,7,False,22.06832298136646
43,7,True,12.680555555555555
43,8,False,11.67283950617284
43,8,True,13.88888888888889
43,9,False,7.925925925925926
43,9,True,14.704225352112676
43,10,False,8.677018633540373
43,10,True,14.450704225352112
43,11,False,8.617283950617283
43,11,True,15.069444444444445
43,12,False,9.080246913580247
43,12,True,13.305555555555555
43,13,False,10.121951219512194
43,13,True,13.04225352112676
43,14,False,10.148571428571428
43,14,True,12.352112676056338
43,15,False,10.627218934911243
43,15,True,11.402777777777779
43,16,False,11.74712643678161
43,16,True,11.347222222222221
43,17,False,13.855491329479769
43,17,True,12.444444444444445
43,18,False,17.930232558139537
43,18,True,13.309859154929578
43,19,False,19.826589595375722
43,19,True,14.98611111111111
43,20,False,21.408045977011493
43,20,True,15.569444444444445
43,21,False,22.236686390532544
43,21,True,15.347222222222221
43,22,False,22.450617283950617
43,22,True,15.847222222222221
43,23,False,23.23125
43,23,True,17.333333333333332
44,0,False,18.160493827160494
44,0,True,15.647887323943662
44,1,False,18.490683229813666
44,1,True,16.416666666666668
44,2,False,18.47826086956522
44,2,True,16.583333333333332
44,3,False,18.41614906832298
44,3,True,16.43661971830986
44,4,False,18.527950310559007
44,4,True,16.583333333333332
44,5,False,17.01851851851852
44,5,True,15.944444444444445
44,6,False,13.77639751552795
44,6,True,14.194444444444445
44,7,False,10.869565217391305
44,7,True,12.583333333333334
44,8,False,10.228395061728396
44,8,True,10.583333333333334
44,9,False,8.432098765432098
44,9,True,9.774647887323944
44,10,False,6.956521739130435
44,10,True,8.830985915492958
44,11,False,6.728395061728395
44,11,True,8.73611111111111
44,12,False,7.216049382716049
44,12,True,9.875
44,13,False,7.4939024390243905
44,13,True,9.084507042253522
44,14,False,8.251428571428571
44,14,True,7.647887323943662
44,15,False,8.479289940828401
44,15,True,7.930555555555555
44,16,False,9.850574712643677
44,16,True,7.319444444444445
44,17,False,9.242774566473988
44,17,True,7.347222222222222
44,18,False,10.461988304093568
44,18,True,6.71830985915493
44,19,False,12.040229885057471
44,19,True,6.388888888888889
44,20,False,13.229885057471265
44,20,True,7.097222222222222
44,21,False,15.372781065088757
44,21,True,7.388888888888889
44,22,False,18.81366459627329
44,22,True,7.819444444444445
44,23,False,20.48447204968944
44,23,True,8.694444444444445
45,0,False,21.61111111111111
45,0,True,23.704225352112676
45,1,False,22.080745341614907
45,1,True,23.583333333333332
45,2,False,22.111801242236027
45,2,True,23.583333333333332
45,3,False,22.099378881987576
45,3,True,23.56338028169014
45,4,False,22.217391304347824
45,4,True,23.583333333333332
45,5,False,22.11111111111111
45,5,True,23.583333333333332
45,6,False,21.149068322981368
45,6,True,23.444444444444443
45,7,False,17.77639751552795
45,7,True,22.01388888888889
45,8,False,15.469135802469136
45,8,True,20.805555555555557
45,9,False,13.771604938271604
45,9,True,20.704225352112676
45,10,False,13.161490683229813
45,10,True,20.704225352112676
45,11,False,12.395061728395062
45,11,True,19.583333333333332
45,12,False,11.839506172839506
45,12,True,19.708333333333332
45,13,False,11.847560975609756
45,13,True,20.366197183098592
45,14,False,12.857142857142858
45,14,True,19.746478873239436
45,15,False,12.958579881656805
45,15,True,18.291666666666668
45,16,False,14.977011494252874
45,16,True,18.27777777777778
45,17,False,18.127167630057805
45,17,True,17.541666666666668
45,18,False,20.38953488372093
45,18,True,17.380281690140844
45,19,False,21.13294797687861
45,19,True,18.083333333333332
45,20,False,22.126436781609197
45,20,True,18.569444444444443
45,21,False,23.01775147928994
45,21,True,18.13888888888889
45,22,False,24.08641975308642
45,22,True,18.40277777777778
45,23,False,24.2375
45,23,True,17.680555555555557
47,0,False,5.469135802469136
47,0,True,3.8028169014084505
47,1,False,5.478260869565218
47,1,True,3.8333333333333335
47,2,False,5.440993788819876
47,2,True,3.8333333333333335
47,3,False,5.503105590062112
47,3,True,3.8450704225352115
47,4,False,5.496894409937888
47,4,True,3.8333333333333335
47,5,False,5.481481481481482
47,5,True,3.8333333333333335
47,6,False,5.416149068322981
47,6,True,3.8333333333333335
47,7,False,5.751552795031056
47,7,True,3.8194444444444446
47,8,False,7.0246913580246915
47,8,True,3.8472222222222223
47,9,False,10.975308641975309
47,9,True,3.8450704225352115
47,10,False,12.124223602484472
47,10,True,3.8309859154929575
47,11,False,11.765432098765432
47,11,True,3.5277777777777777
47,12,False,11.345679012345679
47,12,True,3.625
47,13,False,10.652439024390244
47,13,True,3.5774647887323945
47,14,False,10.4
47,14,True,3.4788732394366195
47,15,False,10.017751479289942
47,15,True,4.069444444444445
47,16,False,8.925287356321839
47,16,True,4.347222222222222
47,17,False,7.757225433526012
47,17,True,4.388888888888889
47,18,False,6.43859649122807
47,18,True,3.943661971830986
47,19,False,5.672413793103448
47,19,True,3.9305555555555554
47,20,False,5.419540229885057
47,20,True,3.9305555555555554
47,21,False,5.6390532544378695
47,21,True,3.9444444444444446
47,22,False,5.506172839506172
47,22,True,3.9305555555555554
47,23,False,5.54375
47,23,True,3.625
48,0,False,17.228395061728396
48,0,True,10.366197183098592
48,1,False,17.453416149068325
48,1,True,10.583333333333334
48,2,False,17.279503105590063
48,2,True,10.583333333333334
48,3,False,17.428571428571427
48,3,True,10.507042253521126
48,4,False,17.40993788819876
48,4,True,10.583333333333334
48,5,False,17.598765432098766
48,5,True,10.625
48,6,False,16.77639751552795
48,6,True,10.86111111111111
48,7,False,16.67080745341615
48,7,True,11.48611111111111
48,8,False,16.080246913580247
